timestamp,HRJLevel,HRNLevel,LCLLevel,SRVLevel
8371,-0.052,10.25,-0.08,3.1
8372,-0.052,10.248,-0.08,3.101
8373,-0.052,10.247,-0.08,3.1
8374,-0.053,10.247,-0.082,3.1
8375,-0.052,10.247,-0.08,3.101
8376,-0.052,10.247,-0.08,3.101
8377,-0.05,10.248,-0.08,3.101
8378,-0.05,10.248,-0.08,3.101
8379,-0.051,10.25,-0.08,3.101
8380,-0.051,10.25,-0.081,3.1
8381,-0.052,10.25,-0.082,3.1
8382,-0.051,10.252,-0.081,3.099
8383,-0.051,10.251,-0.081,3.099
8384,-0.053,10.249,-0.081,3.098
8385,-0.054,10.247,-0.083,3.097
8386,-0.057,10.246,-0.086,3.093
8387,-0.058,10.244,-0.087,3.091
8388,-0.06,10.243,-0.089,3.089
8389,-0.06,10.24,-0.091,3.087
8390,-0.059,10.236,-0.091,3.089
8391,-0.059,10.235,-0.09,3.09
8392,-0.06,10.235,-0.089,3.09
8393,-0.06,10.234,-0.089,3.092
8394,-0.058,10.233,-0.088,3.092
8395,-0.058,10.235,-0.089,3.092
8396,-0.057,10.239,-0.088,3.093
8397,-0.056,10.243,-0.088,3.093
8398,-0.054,10.243,-0.087,3.093
8399,-0.053,10.244,-0.085,3.095
8400,-0.053,10.246,-0.083,3.096
8401,-0.052,10.247,-0.083,3.097
8402,-0.051,10.246,-0.082,3.098
8403,-0.049,10.246,-0.082,3.099
8404,-0.048,10.247,-0.081,3.099
8405,-0.05,10.247,-0.08,3.1
8406,-0.048,10.246,-0.08,3.1
8407,-0.046,10.247,-0.079,3.1
8408,-0.044,10.25,-0.076,3.103
8409,-0.043,10.251,-0.073,3.107
8410,-0.04,10.254,-0.071,3.108
8411,-0.039,10.256,-0.072,3.109
8412,-0.039,10.257,-0.07,3.11
8413,-0.039,10.256,-0.068,3.112
8414,-0.039,10.256,-0.067,3.111
8415,-0.036,10.257,-0.067,3.111
8416,-0.034,10.26,-0.065,3.112
8417,-0.032,10.263,-0.062,3.113
8418,-0.03,10.266,-0.06,3.116
8419,-0.029,10.268,-0.058,3.118
8420,-0.028,10.268,-0.056,3.12
8421,-0.028,10.27,-0.054,3.122
8422,-0.026,10.273,-0.054,3.121
8423,-0.025,10.274,-0.053,3.122
8424,-0.022,10.275,-0.052,3.124
8425,-0.02,10.276,-0.051,3.126
8426,-0.019,10.277,-0.05,3.128
8427,-0.019,10.277,-0.049,3.129
8428,-0.018,10.278,-0.048,3.13
8429,-0.018,10.278,-0.048,3.129
8430,-0.019,10.278,-0.048,3.129
8431,-0.021,10.279,-0.049,3.129
8432,-0.021,10.279,-0.051,3.128
8433,-0.023,10.279,-0.052,3.128
8434,-0.024,10.278,-0.052,3.128
8435,-0.026,10.277,-0.053,3.128
8436,-0.028,10.277,-0.054,3.127
8437,-0.03,10.274,-0.057,3.127
8438,-0.033,10.272,-0.059,3.124
8439,-0.033,10.27,-0.062,3.122
8440,-0.034,10.267,-0.065,3.122
8441,-0.036,10.265,-0.066,3.119
8442,-0.037,10.264,-0.068,3.117
8443,-0.039,10.261,-0.071,3.114
8444,-0.042,10.258,-0.074,3.111
8445,-0.044,10.256,-0.077,3.11
8446,-0.045,10.256,-0.079,3.109
8447,-0.048,10.254,-0.08,3.107
8448,-0.05,10.252,-0.082,3.106
8449,-0.051,10.251,-0.084,3.104
8450,-0.054,10.252,-0.087,3.102
8451,-0.057,10.25,-0.091,3.101
8452,-0.058,10.249,-0.094,3.098
8453,-0.06,10.248,-0.094,3.097
8454,-0.061,10.246,-0.094,3.096
8455,-0.061,10.246,-0.096,3.094
8456,-0.063,10.241,-0.098,3.093
8457,-0.065,10.242,-0.1,3.09
8458,-0.066,10.238,-0.102,3.089
8459,-0.067,10.236,-0.103,3.087
8460,-0.07,10.234,-0.106,3.084
8461,-0.072,10.231,-0.107,3.083
8462,-0.073,10.228,-0.108,3.083
8463,-0.073,10.229,-0.108,3.081
8464,-0.075,10.228,-0.11,3.079
8465,-0.076,10.224,-0.112,3.078
8466,-0.078,10.225,-0.114,3.076
8467,-0.079,10.222,-0.115,3.075
8468,-0.08,10.221,-0.116,3.075
8469,-0.08,10.216,-0.117,3.074
8470,-0.081,10.211,-0.119,3.072
8471,-0.084,10.21,-0.12,3.071
8472,-0.086,10.209,-0.122,3.068
8473,-0.087,10.207,-0.124,3.067
8474,-0.089,10.207,-0.124,3.067
8475,-0.09,10.204,-0.125,3.066
8476,-0.09,10.203,-0.124,3.066
8477,-0.091,10.203,-0.126,3.065
8478,-0.092,10.2,-0.127,3.063
8479,-0.093,10.2,-0.129,3.062
8480,-0.093,10.2,-0.129,3.061
8481,-0.093,10.203,-0.127,3.062
8482,-0.093,10.207,-0.126,3.063
8483,-0.091,10.206,-0.125,3.064
8484,-0.09,10.209,-0.125,3.064
8485,-0.089,10.216,-0.123,3.067
8486,-0.085,10.222,-0.118,3.071
8487,-0.081,10.226,-0.115,3.075
8488,-0.078,10.231,-0.113,3.076
8489,-0.076,10.234,-0.109,3.078
8490,-0.074,10.238,-0.105,3.083
8491,-0.071,10.239,-0.103,3.083
8492,-0.07,10.243,-0.1,3.085
8493,-0.068,10.246,-0.096,3.089
8494,-0.066,10.25,-0.089,3.094
8495,-0.064,10.253,-0.079,3.102
8496,-0.057,10.255,-0.079,3.109
8497,-0.038,10.257,-0.071,3.118
8498,-0.028,10.26,-0.066,3.132
8499,-0.029,10.262,-0.064,3.139
8500,-0.034,10.263,-0.063,3.142
8501,-0.034,10.265,-0.063,3.144
8502,-0.033,10.266,-0.063,3.145
8503,-0.033,10.266,-0.063,3.145
8504,-0.032,10.267,-0.064,3.144
8505,-0.033,10.268,-0.065,3.145
8506,-0.034,10.268,-0.065,3.146
8507,-0.034,10.268,-0.064,3.146
8508,-0.036,10.27,-0.065,3.146
8509,-0.036,10.272,-0.065,3.147
8510,-0.036,10.273,-0.063,3.148
8511,-0.036,10.273,-0.064,3.149
8512,-0.034,10.275,-0.064,3.15
8513,-0.035,10.274,-0.063,3.151
8514,-0.034,10.274,-0.061,3.153
8515,-0.034,10.273,-0.061,3.153
8516,-0.034,10.27,-0.062,3.153
8517,-0.036,10.268,-0.065,3.15
8518,-0.039,10.266,-0.068,3.147
8519,-0.04,10.264,-0.071,3.144
8520,-0.044,10.263,-0.073,3.143
8521,-0.046,10.26,-0.074,3.141
8522,-0.05,10.257,-0.077,3.14
8523,-0.051,10.253,-0.078,3.136
8524,-0.053,10.252,-0.082,3.133
8525,-0.053,10.251,-0.082,3.132
8526,-0.054,10.25,-0.083,3.131
8527,-0.055,10.249,-0.085,3.13
8528,-0.056,10.247,-0.084,3.13
8529,-0.055,10.245,-0.085,3.128
8530,-0.056,10.245,-0.085,3.128
8531,-0.057,10.242,-0.086,3.127
8532,-0.058,10.24,-0.086,3.127
8533,-0.058,10.24,-0.088,3.123
8534,-0.059,10.238,-0.088,3.123
8535,-0.061,10.236,-0.088,3.124
8536,-0.061,10.235,-0.089,3.122
8537,-0.064,10.235,-0.09,3.12
8538,-0.065,10.233,-0.092,3.118
8539,-0.065,10.234,-0.094,3.116
8540,-0.066,10.235,-0.095,3.116
8541,-0.065,10.233,-0.095,3.114
8542,-0.067,10.23,-0.096,3.112
8543,-0.068,10.231,-0.096,3.112
8544,-0.068,10.231,-0.096,3.111
8545,-0.067,10.23,-0.096,3.112
8546,-0.069,10.231,-0.096,3.111
8547,-0.068,10.23,-0.096,3.11
8548,-0.07,10.231,-0.098,3.11
8549,-0.069,10.231,-0.098,3.108
8550,-0.069,10.231,-0.099,3.106
8551,-0.072,10.232,-0.099,3.107
8552,-0.073,10.232,-0.099,3.108
8553,-0.07,10.231,-0.097,3.109
8554,-0.07,10.234,-0.096,3.11
8555,-0.069,10.235,-0.095,3.11
8556,-0.067,10.238,-0.094,3.11
8557,-0.067,10.239,-0.093,3.11
8558,-0.067,10.24,-0.093,3.111
8559,-0.066,10.239,-0.093,3.111
8560,-0.065,10.239,-0.092,3.111
8561,-0.065,10.242,-0.09,3.113
8562,-0.061,10.243,-0.089,3.115
8563,-0.057,10.244,-0.086,3.118
8564,-0.051,10.247,-0.084,3.12
8565,-0.051,10.248,-0.083,3.122
8566,-0.05,10.249,-0.081,3.122
8567,-0.049,10.252,-0.078,3.125
8568,-0.049,10.255,-0.078,3.126
8569,-0.048,10.256,-0.077,3.127
8570,-0.049,10.257,-0.077,3.128
8571,-0.05,10.26,-0.075,3.129
8572,-0.046,10.257,-0.072,3.131
8573,-0.044,10.26,-0.071,3.132
8574,-0.044,10.263,-0.072,3.13
8575,-0.043,10.264,-0.072,3.132
8576,-0.043,10.264,-0.071,3.133
8577,-0.043,10.265,-0.071,3.133
8578,-0.043,10.265,-0.072,3.131
8579,-0.046,10.264,-0.074,3.13
8580,-0.047,10.264,-0.075,3.129
8581,-0.05,10.265,-0.075,3.128
8582,-0.051,10.264,-0.077,3.127
8583,-0.054,10.264,-0.079,3.125
8584,-0.055,10.261,-0.081,3.123
8585,-0.056,10.259,-0.082,3.123
8586,-0.057,10.258,-0.083,3.122
8587,-0.058,10.257,-0.084,3.122
8588,-0.058,10.256,-0.083,3.122
8589,-0.059,10.255,-0.085,3.12
8590,-0.059,10.253,-0.085,3.12
8591,-0.059,10.251,-0.087,3.118
8592,-0.06,10.25,-0.088,3.117
8593,-0.06,10.248,-0.091,3.115
8594,-0.064,10.248,-0.092,3.111
8595,-0.065,10.247,-0.095,3.11
8596,-0.068,10.247,-0.096,3.109
8597,-0.068,10.246,-0.098,3.108
8598,-0.07,10.245,-0.099,3.107
8599,-0.07,10.243,-0.099,3.105
8600,-0.071,10.24,-0.102,3.105
8601,-0.074,10.239,-0.103,3.105
8602,-0.074,10.24,-0.103,3.104
8603,-0.074,10.238,-0.104,3.102
8604,-0.076,10.237,-0.105,3.102
8605,-0.076,10.235,-0.106,3.101
8606,-0.078,10.236,-0.11,3.1
8607,-0.081,10.234,-0.112,3.098
8608,-0.083,10.234,-0.114,3.095
8609,-0.085,10.229,-0.115,3.093
8610,-0.086,10.227,-0.118,3.092
8611,-0.087,10.225,-0.117,3.092
8612,-0.089,10.223,-0.118,3.093
8613,-0.087,10.224,-0.118,3.091
8614,-0.089,10.223,-0.119,3.09
8615,-0.09,10.221,-0.119,3.09
8616,-0.09,10.221,-0.12,3.089
8617,-0.09,10.222,-0.12,3.089
8618,-0.089,10.221,-0.121,3.088
8619,-0.09,10.218,-0.122,3.088
8620,-0.09,10.218,-0.123,3.087
8621,-0.092,10.217,-0.123,3.087
8622,-0.091,10.218,-0.123,3.086
8623,-0.092,10.218,-0.123,3.086
8624,-0.093,10.219,-0.122,3.088
8625,-0.091,10.22,-0.122,3.088
8626,-0.09,10.219,-0.122,3.089
8627,-0.09,10.219,-0.122,3.09
8628,-0.09,10.221,-0.121,3.09
8629,-0.09,10.221,-0.119,3.091
8630,-0.087,10.221,-0.119,3.091
8631,-0.087,10.223,-0.118,3.093
8632,-0.086,10.225,-0.117,3.093
8633,-0.084,10.228,-0.114,3.097
8634,-0.083,10.23,-0.113,3.098
8635,-0.08,10.23,-0.11,3.101
8636,-0.077,10.231,-0.107,3.104
8637,-0.076,10.232,-0.106,3.105
8638,-0.075,10.234,-0.103,3.106
8639,-0.074,10.235,-0.102,3.109
8640,-0.073,10.235,-0.1,3.11
8641,-0.071,10.236,-0.101,3.109
8642,-0.072,10.237,-0.101,3.11
8643,-0.072,10.238,-0.1,3.111
8644,-0.071,10.239,-0.1,3.11
8645,-0.071,10.238,-0.101,3.11
8646,-0.07,10.239,-0.099,3.111
8647,-0.07,10.24,-0.1,3.111
8648,-0.07,10.24,-0.098,3.113
8649,-0.068,10.24,-0.096,3.113
8650,-0.067,10.24,-0.097,3.114
8651,-0.068,10.24,-0.096,3.115
8652,-0.068,10.242,-0.097,3.115
8653,-0.066,10.243,-0.094,3.117
8654,-0.067,10.243,-0.094,3.117
8655,-0.067,10.242,-0.095,3.117
8656,-0.067,10.243,-0.095,3.117
8657,-0.067,10.244,-0.094,3.116
8658,-0.066,10.243,-0.094,3.115
8659,-0.067,10.245,-0.097,3.114
8660,-0.067,10.246,-0.096,3.115
8661,-0.066,10.246,-0.095,3.118
8662,-0.066,10.244,-0.094,3.117
8663,-0.066,10.24,-0.095,3.117
8664,-0.067,10.239,-0.097,3.114
8665,-0.069,10.241,-0.096,3.115
8666,-0.068,10.239,-0.097,3.115
8667,-0.069,10.241,-0.098,3.114
8668,-0.069,10.241,-0.096,3.116
8669,-0.069,10.24,-0.097,3.114
8670,-0.069,10.24,-0.1,3.11
8671,-0.072,10.239,-0.1,3.111
8672,-0.072,10.239,-0.1,3.111
8673,-0.073,10.238,-0.101,3.11
8674,-0.072,10.238,-0.101,3.109
8675,-0.074,10.238,-0.103,3.108
8676,-0.075,10.238,-0.102,3.108
8677,-0.076,10.235,-0.104,3.107
8678,-0.077,10.235,-0.105,3.105
8679,-0.079,10.234,-0.107,3.104
8680,-0.081,10.233,-0.109,3.102
8681,-0.082,10.232,-0.109,3.102
8682,-0.081,10.232,-0.109,3.101
8683,-0.082,10.23,-0.11,3.101
8684,-0.084,10.229,-0.112,3.1
8685,-0.086,10.227,-0.114,3.097
8686,-0.088,10.227,-0.114,3.097
8687,-0.087,10.227,-0.114,3.097
8688,-0.087,10.228,-0.112,3.099
8689,-0.086,10.229,-0.111,3.1
8690,-0.085,10.231,-0.111,3.1
8691,-0.083,10.233,-0.111,3.1
8692,-0.084,10.234,-0.112,3.1
8693,-0.084,10.236,-0.111,3.101
8694,-0.082,10.238,-0.107,3.104
8695,-0.077,10.239,-0.104,3.105
8696,-0.076,10.238,-0.102,3.107
8697,-0.076,10.236,-0.104,3.108
8698,-0.075,10.238,-0.104,3.108
8699,-0.076,10.239,-0.104,3.107
8700,-0.076,10.24,-0.103,3.108
8701,-0.075,10.244,-0.101,3.11
8702,-0.073,10.241,-0.1,3.112
8703,-0.072,10.244,-0.1,3.113
8704,-0.071,10.249,-0.1,3.113
8705,-0.07,10.251,-0.097,3.115
8706,-0.07,10.253,-0.095,3.118
8707,-0.068,10.254,-0.093,3.12
8708,-0.067,10.252,-0.093,3.119
8709,-0.066,10.254,-0.093,3.121
8710,-0.065,10.255,-0.093,3.121
8711,-0.065,10.256,-0.093,3.123
8712,-0.064,10.258,-0.092,3.123
8713,-0.064,10.256,-0.094,3.123
8714,-0.062,10.256,-0.093,3.124
8715,-0.062,10.256,-0.092,3.124
8716,-0.065,10.256,-0.093,3.124
8717,-0.067,10.256,-0.092,3.124
8718,-0.066,10.256,-0.093,3.124
8719,-0.066,10.256,-0.095,3.123
8720,-0.068,10.257,-0.096,3.124
8721,-0.067,10.256,-0.095,3.124
8722,-0.065,10.255,-0.095,3.126
8723,-0.065,10.255,-0.095,3.126
8724,-0.065,10.256,-0.093,3.127
8725,-0.065,10.255,-0.094,3.126
8726,-0.065,10.255,-0.095,3.126
8727,-0.065,10.253,-0.096,3.125
8728,-0.066,10.253,-0.096,3.125
8729,-0.066,10.255,-0.097,3.124
8730,-0.068,10.252,-0.098,3.124
8731,-0.068,10.252,-0.097,3.126
8732,-0.069,10.251,-0.099,3.125
8733,-0.071,10.251,-0.102,3.124
8734,-0.072,10.248,-0.104,3.123
8735,-0.073,10.247,-0.106,3.121
8736,-0.076,10.247,-0.11,3.119
8737,-0.079,10.243,-0.112,3.116
8738,-0.079,10.238,-0.116,3.111
8739,-0.08,10.237,-0.12,3.11
8740,-0.082,10.235,-0.12,3.11
8741,-0.083,10.233,-0.121,3.107
8742,-0.085,10.234,-0.122,3.106
8743,-0.085,10.232,-0.122,3.105
8744,-0.086,10.231,-0.122,3.105
8745,-0.088,10.23,-0.123,3.104
8746,-0.089,10.228,-0.125,3.102
8747,-0.09,10.228,-0.125,3.1
8748,-0.09,10.228,-0.127,3.099
8749,-0.09,10.225,-0.127,3.1
8750,-0.09,10.224,-0.125,3.1
8751,-0.09,10.223,-0.125,3.099
8752,-0.09,10.223,-0.124,3.099
8753,-0.09,10.222,-0.125,3.097
8754,-0.092,10.221,-0.126,3.097
8755,-0.092,10.221,-0.126,3.096
8756,-0.093,10.221,-0.127,3.096
8757,-0.093,10.22,-0.128,3.096
8758,-0.093,10.218,-0.129,3.095
8759,-0.095,10.217,-0.128,3.095
8760,-0.094,10.218,-0.127,3.094
8761,-0.094,10.217,-0.127,3.094
8762,-0.093,10.216,-0.126,3.094
8763,-0.091,10.215,-0.126,3.095
8764,-0.09,10.217,-0.125,3.096
8765,-0.09,10.216,-0.125,3.095
8766,-0.09,10.216,-0.123,3.096
8767,-0.09,10.215,-0.124,3.095
8768,-0.09,10.215,-0.124,3.095
8769,-0.09,10.216,-0.123,3.094
8770,-0.09,10.216,-0.122,3.095
8771,-0.09,10.217,-0.121,3.096
8772,-0.089,10.217,-0.12,3.097
8773,-0.087,10.218,-0.119,3.097
8774,-0.086,10.22,-0.117,3.097
8775,-0.086,10.221,-0.117,3.099
8776,-0.086,10.22,-0.116,3.1
8777,-0.084,10.221,-0.115,3.1
8778,-0.082,10.222,-0.113,3.101
8779,-0.079,10.225,-0.113,3.102
8780,-0.078,10.227,-0.11,3.105
8781,-0.076,10.228,-0.108,3.106
8782,-0.073,10.229,-0.106,3.109
8783,-0.072,10.231,-0.104,3.11
8784,-0.07,10.231,-0.103,3.11
8785,-0.07,10.233,-0.101,3.112
8786,-0.069,10.234,-0.1,3.112
8787,-0.067,10.236,-0.099,3.115
8788,-0.066,10.236,-0.098,3.115
8789,-0.065,10.237,-0.097,3.116
8790,-0.064,10.237,-0.095,3.117
8791,-0.063,10.238,-0.093,3.118
8792,-0.062,10.238,-0.093,3.118
8793,-0.063,10.24,-0.093,3.118
8794,-0.062,10.241,-0.093,3.118
8795,-0.062,10.242,-0.092,3.119
8796,-0.06,10.243,-0.092,3.119
8797,-0.061,10.243,-0.091,3.119
8798,-0.06,10.243,-0.09,3.119
8799,-0.058,10.243,-0.089,3.12
8800,-0.058,10.242,-0.09,3.12
8801,-0.059,10.244,-0.089,3.12
8802,-0.06,10.243,-0.09,3.119
8803,-0.061,10.243,-0.09,3.12
8804,-0.06,10.243,-0.09,3.119
8805,-0.06,10.244,-0.09,3.12
8806,-0.058,10.244,-0.089,3.12
8807,-0.06,10.246,-0.089,3.12
8808,-0.059,10.247,-0.088,3.119
8809,-0.059,10.247,-0.088,3.12
8810,-0.058,10.247,-0.088,3.119
8811,-0.059,10.246,-0.089,3.118
8812,-0.061,10.243,-0.09,3.117
8813,-0.061,10.245,-0.089,3.118
8814,-0.061,10.245,-0.089,3.117
8815,-0.062,10.243,-0.09,3.117
8816,-0.061,10.243,-0.09,3.116
8817,-0.062,10.243,-0.091,3.114
8818,-0.063,10.242,-0.093,3.113
8819,-0.064,10.242,-0.093,3.113
8820,-0.064,10.24,-0.093,3.112
8821,-0.066,10.239,-0.095,3.111
8822,-0.066,10.237,-0.096,3.109
8823,-0.068,10.236,-0.099,3.107
8824,-0.069,10.234,-0.1,3.105
8825,-0.072,10.232,-0.101,3.104
8826,-0.073,10.231,-0.103,3.103
8827,-0.073,10.231,-0.103,3.102
8828,-0.075,10.231,-0.103,3.102
8829,-0.076,10.23,-0.103,3.102
8830,-0.076,10.233,-0.104,3.102
8831,-0.077,10.234,-0.104,3.101
8832,-0.078,10.235,-0.104,3.1
8833,-0.078,10.235,-0.104,3.101
8834,-0.077,10.235,-0.103,3.101
8835,-0.076,10.235,-0.103,3.101
8836,-0.077,10.238,-0.103,3.101
8837,-0.075,10.238,-0.103,3.101
8838,-0.076,10.238,-0.103,3.101
8839,-0.075,10.238,-0.103,3.101
8840,-0.075,10.24,-0.103,3.101
8841,-0.074,10.24,-0.101,3.102
8842,-0.072,10.242,-0.1,3.103
8843,-0.072,10.24,-0.1,3.104
8844,-0.071,10.24,-0.099,3.105
8845,-0.069,10.242,-0.099,3.105
8846,-0.069,10.242,-0.099,3.105
8847,-0.07,10.244,-0.099,3.105
8848,-0.07,10.245,-0.098,3.105
8849,-0.07,10.245,-0.098,3.107
8850,-0.071,10.246,-0.098,3.106
8851,-0.071,10.247,-0.099,3.105
8852,-0.072,10.247,-0.099,3.105
8853,-0.073,10.248,-0.1,3.105
8854,-0.073,10.25,-0.101,3.102
8855,-0.072,10.251,-0.099,3.105
8856,-0.071,10.255,-0.098,3.106
8857,-0.069,10.256,-0.096,3.109
8858,-0.066,10.26,-0.092,3.112
8859,-0.065,10.263,-0.09,3.115
8860,-0.063,10.267,-0.089,3.116
8861,-0.061,10.266,-0.088,3.118
8862,-0.059,10.268,-0.086,3.119
8863,-0.06,10.269,-0.087,3.12
8864,-0.058,10.272,-0.087,3.12
8865,-0.059,10.273,-0.086,3.12
8866,-0.057,10.277,-0.084,3.123
8867,-0.056,10.279,-0.083,3.124
8868,-0.055,10.28,-0.084,3.123
8869,-0.054,10.282,-0.084,3.124
8870,-0.054,10.285,-0.084,3.126
8871,-0.057,10.287,-0.083,3.128
8872,-0.057,10.292,-0.084,3.127
8873,-0.057,10.285,-0.084,3.127
8874,-0.057,10.283,-0.084,3.128
8875,-0.056,10.283,-0.083,3.129
8876,-0.055,10.284,-0.088,3.127
8877,-0.062,10.285,-0.091,3.125
8878,-0.062,10.281,-0.095,3.122
8879,-0.065,10.284,-0.093,3.123
8880,-0.064,10.286,-0.092,3.124
8881,-0.065,10.287,-0.095,3.124
8882,-0.066,10.288,-0.095,3.125
8883,-0.065,10.288,-0.096,3.126
8884,-0.067,10.287,-0.097,3.126
8885,-0.069,10.286,-0.099,3.124
8886,-0.073,10.285,-0.101,3.123
8887,-0.073,10.283,-0.103,3.123
8888,-0.074,10.285,-0.102,3.124
8889,-0.076,10.283,-0.105,3.123
8890,-0.075,10.286,-0.107,3.121
8891,-0.078,10.286,-0.107,3.123
8892,-0.078,10.284,-0.11,3.121
8893,-0.082,10.284,-0.11,3.12
8894,-0.083,10.282,-0.111,3.12
8895,-0.084,10.281,-0.111,3.122
8896,-0.086,10.28,-0.111,3.122
8897,-0.086,10.281,-0.113,3.121
8898,-0.086,10.28,-0.113,3.121
8899,-0.086,10.278,-0.112,3.123
8900,-0.086,10.278,-0.114,3.124
8901,-0.086,10.277,-0.114,3.128
8902,-0.087,10.276,-0.114,3.128
8903,-0.088,10.275,-0.116,3.128
8904,-0.09,10.273,-0.118,3.127
8905,-0.093,10.273,-0.121,3.125
8906,-0.09,10.272,-0.12,3.125
8907,-0.092,10.27,-0.122,3.123
8908,-0.092,10.272,-0.122,3.124
8909,-0.092,10.275,-0.122,3.123
8910,-0.094,10.275,-0.122,3.124
8911,-0.095,10.276,-0.125,3.123
8912,-0.095,10.276,-0.127,3.122
8913,-0.097,10.277,-0.125,3.124
8914,-0.097,10.275,-0.124,3.127
8915,-0.097,10.274,-0.122,3.128
8916,-0.095,10.276,-0.123,3.129
8917,-0.095,10.277,-0.122,3.131
8918,-0.094,10.278,-0.123,3.131
8919,-0.094,10.277,-0.122,3.132
8920,-0.093,10.279,-0.121,3.135
8921,-0.09,10.282,-0.119,3.137
8922,-0.089,10.285,-0.118,3.14
8923,-0.088,10.287,-0.118,3.14
8924,-0.086,10.288,-0.117,3.142
8925,-0.087,10.29,-0.118,3.143
8926,-0.088,10.291,-0.116,3.144
8927,-0.087,10.294,-0.114,3.148
8928,-0.086,10.295,-0.113,3.149
8929,-0.084,10.296,-0.113,3.152
8930,-0.085,10.295,-0.112,3.154
8931,-0.083,10.296,-0.11,3.156
8932,-0.082,10.297,-0.111,3.158
8933,-0.084,10.298,-0.11,3.16
8934,-0.079,10.298,-0.11,3.164
8935,-0.069,10.299,-0.11,3.166
8936,-0.065,10.299,-0.11,3.168
8937,-0.069,10.299,-0.109,3.168
8938,-0.076,10.299,-0.108,3.168
8939,-0.082,10.299,-0.108,3.17
8940,-0.081,10.301,-0.107,3.17
8941,-0.08,10.303,-0.108,3.17
8942,-0.081,10.308,-0.107,3.17
8943,-0.08,10.31,-0.107,3.17
8944,-0.08,10.312,-0.106,3.17
8945,-0.079,10.313,-0.105,3.172
8946,-0.079,10.314,-0.104,3.171
8947,-0.079,10.313,-0.104,3.172
8948,-0.079,10.312,-0.104,3.172
8949,-0.079,10.313,-0.104,3.172
8950,-0.08,10.314,-0.105,3.171
8951,-0.08,10.314,-0.107,3.17
8952,-0.084,10.314,-0.109,3.166
8953,-0.085,10.314,-0.11,3.166
8954,-0.083,10.314,-0.11,3.166
8955,-0.084,10.313,-0.11,3.165
8956,-0.083,10.311,-0.111,3.164
8957,-0.086,10.308,-0.112,3.164
8958,-0.088,10.308,-0.114,3.161
8959,-0.09,10.308,-0.115,3.159
8960,-0.091,10.307,-0.115,3.158
8961,-0.093,10.303,-0.117,3.157
8962,-0.094,10.301,-0.118,3.154
8963,-0.097,10.3,-0.121,3.154
8964,-0.099,10.303,-0.121,3.152
8965,-0.101,10.303,-0.125,3.151
8966,-0.101,10.301,-0.125,3.149
8967,-0.102,10.299,-0.126,3.149
8968,-0.102,10.3,-0.13,3.148
8969,-0.105,10.299,-0.131,3.145
8970,-0.105,10.297,-0.133,3.144
8971,-0.105,10.297,-0.135,3.143
8972,-0.105,10.295,-0.136,3.141
8973,-0.105,10.295,-0.137,3.14
8974,-0.107,10.295,-0.135,3.14
8975,-0.109,10.295,-0.138,3.139
8976,-0.111,10.296,-0.138,3.137
8977,-0.111,10.295,-0.139,3.136
8978,-0.109,10.294,-0.138,3.138
8979,-0.111,10.294,-0.138,3.138
8980,-0.111,10.294,-0.139,3.14
8981,-0.112,10.293,-0.138,3.14
8982,-0.112,10.293,-0.139,3.14
8983,-0.111,10.291,-0.14,3.138
8984,-0.113,10.293,-0.14,3.139
8985,-0.113,10.295,-0.139,3.139
8986,-0.113,10.295,-0.138,3.141
8987,-0.111,10.295,-0.137,3.142
8988,-0.111,10.296,-0.137,3.141
8989,-0.109,10.296,-0.138,3.141
8990,-0.111,10.298,-0.138,3.141
8991,-0.11,10.3,-0.138,3.14
8992,-0.11,10.302,-0.135,3.143
8993,-0.109,10.304,-0.135,3.144
8994,-0.109,10.307,-0.131,3.148
8995,-0.106,10.308,-0.13,3.149
8996,-0.104,10.31,-0.13,3.149
8997,-0.103,10.31,-0.129,3.149
8998,-0.104,10.312,-0.131,3.149
8999,-0.105,10.311,-0.132,3.147
9000,-0.106,10.313,-0.132,3.147
9001,-0.107,10.314,-0.134,3.146
9002,-0.108,10.316,-0.134,3.145
9003,-0.108,10.319,-0.135,3.146
9004,-0.108,10.318,-0.135,3.147
9005,-0.108,10.32,-0.135,3.146
9006,-0.109,10.322,-0.134,3.145
9007,-0.092,10.325,-0.135,3.147
9008,-0.044,10.329,-0.133,3.148
9009,0.003,10.33,-0.132,3.149
9010,0.048,10.332,-0.132,3.149
9011,0.089,10.333,-0.131,3.15
9012,0.128,10.332,-0.131,3.149
9013,0.165,10.332,-0.133,3.149
9014,0.192,10.332,-0.135,3.148
9015,0.217,10.333,-0.137,3.146
9016,0.232,10.334,-0.137,3.146
9017,0.23,10.334,-0.139,3.146
9018,0.214,10.334,-0.138,3.146
9019,0.196,10.333,-0.138,3.146
9020,0.176,10.333,-0.137,3.147
9021,0.157,10.335,-0.137,3.147
9022,0.139,10.333,-0.136,3.149
9023,0.124,10.333,-0.133,3.149
9024,0.103,10.334,-0.133,3.148
9025,0.087,10.334,-0.131,3.148
9026,0.072,10.336,-0.13,3.149
9027,0.056,10.336,-0.13,3.148
9028,0.04,10.337,-0.129,3.148
9029,0.025,10.338,-0.127,3.15
9030,0.012,10.339,-0.125,3.152
9031,-0.001,10.339,-0.124,3.151
9032,-0.017,10.341,-0.124,3.152
9033,-0.031,10.341,-0.123,3.151
9034,-0.046,10.341,-0.122,3.151
9035,-0.059,10.342,-0.12,3.153
9036,-0.07,10.341,-0.118,3.153
